Year,Month,Smoothed_SSN
2017,10,17.292307692307602
2017,11,15.980419580419492
2017,12,14.528671328671248
2018,1,13.05804195804188
2018,2,11.653846153846086
2018,3,10.338461538461475
2018,4,9.127972027971971
2018,5,8.072727272727224
2018,6,7.2545454545454096
2018,7,6.783216783216743
2018,8,6.596503496503463
2018,9,6.58741258741256
2018,10,6.4937062937062695
2018,11,6.229370629370605
2018,12,5.908391608391584
2019,1,5.538461538461515
2019,2,5.134965034965012
2019,3,4.719580419580398
2019,4,4.320279720279697
2019,5,4.019580419580397
2019,6,3.7594405594405376
2019,7,3.4342657342657152
2019,8,3.0790209790209637
2019,9,2.7713286713286593
2019,10,2.506993006992998
2019,11,2.2272727272727253
2019,12,2.0286713286713347
2020,1,2.153846153846167
2020,2,2.6566433566433743
2020,3,3.45874125874128
2020,4,4.478321678321704
2020,5,5.635664335664366
2020,6,6.869230769230803
2020,7,8.137062937062973
2020,8,9.50979020979025
2020,9,10.883216783216826
2020,10,12.218181818181861
2020,11,13.730769230769273
2020,12,15.42937062937067
2021,1,17.24825174825179
2021,2,19.196503496503546
2021,3,21.206293706293764
2021,4,23.39860139860146
2021,5,25.85454545454553
2021,6,28.755244755244835
2021,7,32.196503496503574
2021,8,36.10769230769239
2021,9,40.42167832167841
2021,10,45.10629370629378
2021,11,50.13986013986022
2021,12,55.169930069930146
2022,1,59.838461538461615
2022,2,64.30419580419586
2022,3,68.78041958041965
2022,4,73.38041958041963
2022,5,77.97902097902102
2022,6,82.31118881118881
2022,7,86.43566433566436
2022,8,90.6237762237762
2022,9,95.01888111888111
2022,10,99.56503496503494
2022,11,104.12027972027968
2022,12,108.50979020979015
2023,1,112.58461538461528
2023,2,116.29720279720269
2023,3,119.65384615384602
2023,4,122.30419580419563
2023,5,123.85104895104877
2023,6,124.4874125874124
2023,7,124.70139860139841
2023,8,124.68181818181799
2023,9,124.95664335664316
2023,10,125.92027972027955
2023,11,127.46013986013969
2023,12,129.78461538461522
2024,1,133.01468531468515
2024,2,136.75264735264733
2024,3,140.71983016983012
2024,4,144.74315684315678
2024,5,148.64955044955036
2024,6,152.26593406593398
2024,7,155.41923076923067
